Attractor #,Attractor Type,Associated Cell Fate,Basin Size,apcarm,arm,armdecad,cdc,dad,der,dlg,dome,fz,hid,jak,mad,mir,nicd,notch,pros,punt,ral,robo,rolled,snail,socse,state,sty,suh,tcflef,egfs,wg,upds,dpp,delta,slit,
82,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
82,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
82,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,
82,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0008,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,

83,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
83,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
83,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,
83,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,
83,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,
83,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,
83,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
83,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
83,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
83,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
83,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,
83,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,

84,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
84,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
84,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,
84,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,
84,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,
84,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,
84,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
84,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
84,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
84,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
84,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,
84,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,

85,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
85,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
85,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,
85,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,
85,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,
85,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,
85,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
85,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
85,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
85,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
85,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,
85,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0007,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,

86,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
86,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
86,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,
86,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,

87,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
87,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
87,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,
87,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,

88,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
88,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
88,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,
88,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,
88,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,
88,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,
88,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
88,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
88,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
88,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
88,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,
88,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0006,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,

89,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
89,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
89,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,
89,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
89,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,
89,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
89,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
89,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
89,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
89,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
89,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,
89,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,

90,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
90,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
90,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,
90,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
90,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,
90,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
90,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
90,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
90,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
90,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
90,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,
90,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,

91,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
91,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
91,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
91,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,
91,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,
91,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
91,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
91,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
91,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
91,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
91,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,
91,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0005,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,

92,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0003,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
92,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0003,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
92,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0003,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,
92,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0003,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
92,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0003,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
92,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0003,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,
92,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0003,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
92,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0003,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
92,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0003,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
92,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0003,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
92,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0003,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,
92,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0003,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,

93,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0002,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
93,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0002,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
93,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0002,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,
93,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0002,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,

