Attractor #,Attractor Type,Associated Cell Fate,Basin Size,ros,erstress,genotoxicity,insulrec,ras,erk12,irs1,akt,ikkalpha,tsc,pten,sk,grb10,hk2,rheb,mtorc1,mtorc2,ulk1,atg13,atgtwelve,beclin1,lcthree,autonutri,eif4,cyclinb,cyclind,cycline,cyclina,cdc25,eif2,rag,amp,ampk,hifone,redd1,bnip3,pkcdelta,jnk1,perk,pkctheta,pka,creb,p53,mdm2,p21,nrf2,atm,chkonetwo,brca1,p16,dram,p73,bclsurvival,bad,bclapoptotic,baxbak,cytochromec,apaf1,smacdiablo,aif,caspase9,caspases367,caspase8,etwof1,rb1,cmyc,smadr,rip13,tradd,parkin,fundc1,autodeath,mmp,rho,vegf,par,oxygen,gfr,glu,aminoacids,radiation,tgfr,tnfr,
322,Cyclic,Autophagy High + Mitophagy(H),0.0004,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,2,1,2,1,1,1,2,2,0,0,0,0,0,0,1,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,1,0,1,1,1,0,0,
323,Point,Autophagy High + Mitophagy(H),0.0003,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,
324,Cyclic,Autophagy High + Mitophagy(H),0.0003,0,1,1,2,1,1,2,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,2,2,2,1,0,2,0,1,1,2,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,0,1,1,0,1,1,0,1,
325,Cyclic,Autophagy High + Mitophagy(H),0.0003,2,2,2,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,2,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,1,2,2,1,1,0,2,0,0,2,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,1,2,2,2,2,2,0,0,1,1,0,0,0,1,
326,Cyclic,Quiescent + Autophagy VeryLow,0.0003,0,0,0,1,0,2,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,0,0,1,0,0,2,0,2,2,0,0,2,2,2,0,0,0,0,0,2,0,1,0,1,1,0,1,1,
327,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.0003,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,0,
328,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0003,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,0,
329,Cyclic,Autophagy High + Mitophagy(H),0.0003,2,2,2,1,0,2,2,0,0,2,2,2,2,0,1,2,2,1,2,1,2,2,0,2,0,0,0,0,0,1,0,2,2,2,2,2,1,1,0,2,2,2,0,2,2,2,0,2,2,2,0,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,1,2,2,0,0,2,0,0,0,1,0,0,1,1,
330,Cyclic,Autophagy High + Mitophagy(H),0.0003,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,2,1,2,1,1,1,2,2,0,0,0,0,0,2,0,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,1,0,1,0,1,0,0,
331,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0003,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,2,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,1,
332,Cyclic,Autophagy High + Mitophagy(L),0.0003,0,1,1,0,0,2,0,0,0,2,1,2,2,0,1,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,0,2,0,0,2,2,2,2,0,2,0,1,0,2,2,2,2,2,2,2,0,2,0,0,0,2,2,2,2,2,0,0,2,0,1,0,0,1,1,0,1,
333,Cyclic,Autophagy High + Mitophagy(L),0.0003,2,1,1,0,0,2,0,0,0,2,1,0,0,2,2,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,1,1,0,1,
334,Point,Autophagy High + Mitophagy(H),0.0003,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,
335,Cyclic,Autophagy High + Mitophagy(H),0.0003,2,2,2,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,2,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,1,2,2,1,1,0,2,0,0,2,1,1,0,0,1,0,1,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,1,2,2,2,0,2,0,0,0,1,0,0,0,0,
336,Cyclic,Autophagy High + Mitophagy(H),0.0003,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,0,1,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,0,1,1,1,1,1,0,1,
337,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0003,1,1,1,1,2,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,
338,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0003,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,2,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,1,
339,Cyclic,Autophagy VeryLow + Necroptosis,0.0003,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,
340,Cyclic,Autophagy High + Mitophagy(L),0.0003,2,1,1,0,0,2,0,0,0,2,1,0,0,2,2,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,2,0,0,0,0,0,1,0,1,
341,Point,Autophagy High + Mitophagy(H),0.0003,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,
342,Point,Autophagy High + Mitophagy(H),0.0003,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,
343,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0003,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,2,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,0,
344,Point,Autophagy High + Mitophagy(H),0.0003,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,
345,Cyclic,Autophagy High + Mitophagy(H),0.0003,0,1,1,2,1,1,0,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,2,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,1,1,0,1,1,0,0,
346,Cyclic,Autophagy High + Mitophagy(L),0.0003,0,1,1,0,0,2,0,0,0,2,1,2,2,0,1,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,0,2,0,0,2,2,2,2,0,2,0,1,0,2,2,2,2,2,2,2,0,2,0,0,0,0,2,2,2,2,0,0,2,0,1,0,0,0,1,0,0,
347,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0003,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,0,
348,Cyclic,Autophagy High + Mitophagy(L),0.0003,2,1,1,0,0,2,0,0,0,2,1,0,0,2,2,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,0,1,
349,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0003,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,2,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,0,
350,Point,Autophagy Low + Necroptosis,0.0003,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,
351,Cyclic,Autophagy Low + Necroptosis,0.0002,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,0,1,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,
352,Point,Autophagy High + Mitophagy(H),0.0002,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,
353,Cyclic,Autophagy High + Mitophagy(L),0.0002,2,2,2,0,0,2,0,0,0,2,1,0,0,2,2,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,
354,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0002,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,0,
355,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0002,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,2,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,0,
356,Cyclic,Autophagy High + Mitophagy(H),0.0002,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,2,1,2,1,1,1,2,2,0,0,0,0,0,2,0,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,0,1,1,1,0,1,0,1,
357,Cyclic,Cell Proliferation + Autophagy Low + Mitophagy(L),0.0002,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,1,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,0,
358,Cyclic,Autophagy High + Mitophagy(H),0.0002,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,0,1,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,0,1,0,1,1,1,0,1,
359,Cyclic,Autophagy Low,0.0002,1,1,1,1,2,0,1,2,2,2,2,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,2,2,2,0,2,2,2,2,2,1,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,0,2,1,1,0,2,0,0,0,0,0,1,0,0,0,0,1,
360,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0002,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,2,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,1,
361,Cyclic,Autophagy High + Mitophagy(L),0.0002,2,1,1,0,0,2,0,0,0,2,1,0,0,2,2,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,2,0,0,0,0,1,1,0,1,
362,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0002,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,1,
363,Cyclic,Autophagy High + Mitophagy(L),0.0002,0,1,1,0,0,2,0,0,0,2,1,2,2,0,1,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,0,2,2,2,2,2,2,2,0,2,0,1,0,2,2,1,2,2,2,2,0,2,0,0,2,0,2,2,2,2,0,0,2,0,1,0,0,0,1,1,0,
364,Cyclic,Autophagy High + Mitophagy(L),0.0002,0,1,1,0,0,2,0,0,0,2,1,2,2,0,1,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,0,2,2,2,2,2,2,2,0,2,0,1,0,2,2,1,2,2,2,2,0,2,0,0,2,0,2,2,2,2,0,0,2,0,1,0,0,1,1,1,0,
365,Cyclic,Autophagy High + Mitophagy(L),0.0002,2,2,2,0,0,2,0,0,0,2,1,0,0,2,2,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,1,
366,Cyclic,Autophagy High + Mitophagy(H),0.0002,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,2,0,2,1,0,2,0,1,1,2,1,2,2,0,2,0,0,2,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,0,0,0,1,0,1,0,1,
367,Cyclic,Quiescent + Autophagy High + Mitophagy(H),0.0002,2,2,2,1,2,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,2,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,1,2,2,1,1,0,2,2,2,2,1,1,0,0,1,0,1,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,1,2,2,2,0,2,0,0,0,1,0,0,1,0,
368,Cyclic,Autophagy High + Mitophagy(H),0.0002,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,2,1,2,1,1,1,2,2,0,0,0,0,0,2,0,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,0,1,0,1,0,1,0,1,
369,Cyclic,Autophagy High + Mitophagy(H),0.0002,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,2,1,2,1,1,1,2,2,0,0,0,0,0,0,1,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,0,0,1,1,1,0,0,
370,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0002,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,2,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,1,0,
371,Point,Autophagy High + Mitophagy(H),0.0002,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,
372,Cyclic,Autophagy High + Mitophagy(H),0.0002,2,2,2,1,2,2,2,0,0,2,1,2,2,0,1,2,2,1,2,1,2,2,0,2,0,0,0,0,0,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,1,2,2,0,0,0,0,0,1,1,1,0,0,1,
373,Point,Autophagy High + Mitophagy(H),0.0002,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,
374,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0002,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,2,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,1,
375,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0002,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,1,0,
376,Cyclic,Autophagy High + Mitophagy(L),0.0002,2,1,1,1,2,2,1,0,0,2,1,0,0,0,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,0,1,0,1,0,1,
377,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0002,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,
378,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0002,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,2,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,
379,Cyclic,Autophagy Low + Necroptosis + Mitophagy(L),0.0002,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,2,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,1,0,2,0,0,2,0,0,0,1,0,1,1,0,1,1,
380,Cyclic,Autophagy High + Mitophagy(H),0.0002,0,1,1,2,1,1,2,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,2,0,2,1,0,2,0,1,1,2,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,0,1,1,0,0,1,0,1,
381,Cyclic,Quiescent + Autophagy Low + Mitophagy(L),0.0002,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,2,2,0,0,0,2,2,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,0,
382,Cyclic,Autophagy High + Mitophagy(L),0.0002,2,1,1,1,2,2,1,0,0,2,1,0,0,0,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,2,2,2,1,2,1,2,1,1,2,1,0,0,2,2,2,2,2,1,1,2,2,1,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,0,1,1,1,0,1,
383,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0002,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,0,
384,Cyclic,Autophagy High + Mitophagy(H),0.0002,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,0,1,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,1,0,1,1,1,0,0,
385,Point,Autophagy High + Mitophagy(H),0.0002,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,
386,Cyclic,Quiescent + Autophagy High + Mitophagy(H),0.0001,2,2,2,1,2,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,2,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,1,2,2,1,1,0,2,2,2,2,1,1,0,0,1,0,1,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,1,2,2,2,0,2,0,0,1,1,0,0,1,0,
387,Cyclic,Autophagy High + Mitophagy(H),0.0001,2,2,2,2,1,1,0,0,0,0,1,2,2,0,1,2,0,1,2,1,1,2,2,2,0,0,0,0,0,1,0,2,2,0,2,0,2,1,2,2,2,2,0,2,0,0,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,0,0,1,0,0,0,0,1,
388,Cyclic,Autophagy High + Mitophagy(H),0.0001,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,2,0,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,0,1,1,0,1,0,0,
389,Cyclic,Cell Proliferation (H) + Autophagy VeryLow,0.0001,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,
